tweet,emotion
yes rt mention lol u r gadgetzilla fun mention sxsw festival time omg 'm scared got netbook ipad amp droid,1
wew rt mention new ubersocial iphone app store includes uberguide sxsw sponsored cont link,1
badger mention angel news sxsw link nice one also giving away free ipad 2 link contest,1
video mention playbook action sxsw link ipad still win,1
pop mention store austin brilliant long line even 9:30 night sxsw link,1
sxsw mention already kind happening google try refine search protect smut,1
sxsw mention league extraordinary h4ckers presented google w/ 4 others link,1
sxsw mention think larry elevation google great quot lost way caring much biz enough world quot,1
wow rt mention interrupt regularly scheduled sxsw geek programming big news link google circle,1
wow rt mention yes gowalla win best andoid app team android choice award thanks sxsw,1
ipad envy roof thanks every person sxsw,1
maybe someone get ipad2 sxsw hand old ipad instead throwing away,1
google+deep eddy sweet tea vodka+ gsdm cool factor sxsw mention gsd amp w/ 120 others link,1
oh utter mention sxsw fail ca see letter ballroom iphone app long wrap /cc mention,0
life hacker debut steampunk ipad 37 ft reclaimed copper piping one mini-maglight quot kinda thin quot etch-a-sketch interface sxsw,1
engineer google chrome came correct misstatement browser awesome payingwithdata sxsw,1
mega tether iphone/android party mention mention chargin2diffphonesatonce dorkinout sxsw,1
gamechanger like wave buzz doubt rt mention google launch major new social network called circle link sxsw,0
never apparent sxsw nice would apple made stuff w/ removable battery alwayshavingtoplugin gsdm,0
2 read l8er rt mention marissa mayer google connect digital amp physical world mobile link,1
rt enter contest maybe win ipad 2 mention sxsw,1
day closer becoming owner ipad 2 stoked thing getting final sxsw,1
sitting flipboard panel wishing ipad ala two year old completely overtaken sxsw flipboard,1
ahh wonderful news rt mention ipad 2 available online ordering go get ur sxsw,1
experimenting tinkering like ninety quot best viewed ipad new best viewed internet explorer 6 quot sxsw,1
suffering ipad envy sxsw,1
iphone user sxsw gps stuck one new geo app update foursquare/gowalla,0
apple offer original ipad donation program link entry friend house sxsw,1
farmer use blackberry iphone ipad catching bigger screen mobilefarm sxsw,1
texas observer tomlinson say would double revenue per issue ipad subscription newsapps sxsw,1
great interview mention bloomberg tv ipad2 kick sxsw. apple link,1
cool google basically foing version apple event showing ton new product feature sxsw,1
cool potential non-text application iphone awesome sxsw,1
pair nice back back talk morning interface design ipad future touch general sxsw,1
hope everyone awesome weekend sxsw know mention giving away great apple prize,1
free itunes album sxsw featured artist grab missed link,1
apple take bruise panelist well regarded sustainability space corporate sustainability reporting transparency sxsw,0
apple like pay apple like barry diller sxsw,0
daily ipad going evolve still impossible download 20 mb downloads sxsw,0
ipad 2 go sale 3 pm sxsw 'm looking mention 32 gig color preference,1
mayer come sans intro still get cheer techrockstar launch google priority location fast fun amp future sxsw,1
free itunes sxsw quot featured artist quot sampler link free music sxsw,1
apple save sxsw set open pop-up store cnet news link sxsw,1
apple save sxsw set open pop-up store link apple sxsw,1
holy smoke ipad2 replacing flip cam default video capture device beautiful elegant apple sxsw,1
google presentation mayer sale pitch fail sxsw,0
google presenting hotpot sxsw sxswi mention austin convention center w/ mention link,1
omgz makeshift sxsw apple store gold gym link,1
sooo design ipads session hour long ad buy ipad apps amismarternow sxsw,0
ipad design headache take two tablet call panel excited hear mention live sxsw,0
awesome rt mention rt mention rumor apple opening temporary store downtown austin link sxsw,1
awesome hear marissa mayer acknowledge google map need increase support product b/c incorrect route sxsw,0
wow shakespeare pub 6th st delete button iphone video camera sxsw,1
madness already downtown 1st day sxsw apple popup store seems brisk biz,1
ipad success apple popup store austin apple sxsw link,1
sxxpress line almost long apple line sxsw link,0
awesome restaurant week app iphone link austinites sxsw,1
fun meet mention folk sxsw couch couchfan app made ipad lovesit link,1
anybody get ipad 2 downtown apple pop-up store yet trampling letushopenot sxsw poppop,1
killer meet ups new old friend today apple microsoft solo killer many letschangetheworld sxsw,1
complete io dominance sxsw compels apple open frickin temporary apple store downtown austin week,1
ipad 2 queue epic sxsw link,1
sxsw even cabby tech savvy iphone streaming twitter mention link,1
freaking everyone ipad iphone 4 mac wow sxsw,1
ipad 2 review sxsw seem range 'wait 2012/3/4/5/ i-just-shat-my-fan-boy-knickers,1
amazing new app mobil worker link mention iphone app telework sxsw,1
love new ipad 2-seems much faster fluid original seems natural hold excited use sxsw week,1
love new iphone case featuring mention rt mention mention glad got case zazzlesxsw sxsw link,1
awesome new version mention iphone new web site coming sxsw want demo meet mention sxsw pls rt,1
sxsw exposing iphone horrendous battery life,0
novelty ipad news apps fade fast among digital delegate aron pilhofer nyt amp khoi vinh link medium sxsw,0
day one sxsw coming close lot good stuff looking fwd tomorrow coolest far google location/map plan feature,1
outside 9:30 panel 75 people skip barely get anything work iphone sxsw need shrink 10k people,0
imagine every company 20 concept like google bavcid sxsw,1
novelty ipad news apps fade fast among sxsw delegate mention link,0
stuff great love seeing guy think outside box google doodle googledoodle sxsw,1
2 year time saved every day people qho use google map quot route around quot feature sxsw,1
pollak much trouble sell apple duh sxswbigbrands sxsw,0
mention feature mention iphone sxsw week,1
kick sxswi mention giving away ipad 2 visit fb page enter link sxsw,1
showing ipad 2 sxsw pretty much like showing puppy anywhere else get fawning attention dont ha,1
turning twitter sxsw ipad forgotten,0
showing uzu ipad app tapworthy sxsw,1
kicking w/ mention talking ipad design headache sxsw,0
wifi working laptop neither 3g iphone grrr sxsw,0
awesome first day sxsw apple approved new app go download check blog quot big stereo quot ipad2,1
ipad flight wifi sitting behind mention ready shiner sxsw,1
good app quot party people/party crasher quot rt mention release android app cluster gt link sxsw,1
prepping attending sxsw without iphone dehumanizing experience,1
platform concertgoers launch android app time sxsw mashable link sxsw,1
ipad2 3 week w ipad since gave mention sxsw withdrawal,1
grateful aclu/google earplug right sxsw,1
line apple popup store sxsw stretch around block guess wo getting ipad2 today,1
big line google/bing session people line saying one ballroom sxsw,1
line ipad2 pop apple store outlandish entire week sxsw,1
mention life ca get ipad sync session partial iphone fine ipad deciding want sxsw,0
sxsw ze frank missed childhood walk project google street view enables stunning revelation link,1
friend austin mention sxsw buffalo new ipad,1
learning google afternoon woot sxsw link,1
cab ride hell get apple store mall sold getting dinner figure get back hotel sxsw,0
two guy google doodle team talk fun making homepage pretty sxsw link,1
woman front etch-a-sketch housing ipad awesome sxsw,1
'm frontend dev talk sxsw way turned head far could could see single non-apple device cor,1
installing mention android get vip pedicab treatment sxsw,1
'm giving 100 next person come sxsw tell cool android -- look around look hard,1
navigating crowded party suck way worse everyone walk around face iphone sxsw adpeopleproblems,0
nice able use usb charging cord plug add juice iphone dfw sxsw,1
mullenweg admits iphone app wordpress good yet true respect honesty awareness sxsw,0
big buzz year sxsw ipad 2 course group chat/text service like group yobongo know fb,1
best thing 've heard weekend sxsw quot gave ipad 2 money japan relief need ipad 2. quot mention mention,0
regretting bring ipad sxsw seeing lot time would useful especially battery life woops,1
'm loving apple pop-up downtown office long last sxsw u local link link,1
lining get ipad 2 apple pop store much long line sxsw,1
gadget-addicted apple fanboy manage come home sxsw without ipad 2 suspense intense intense suspense,1
stay charged mention sxsw visit mophie booth 1406-08 great deal juice pack ur iphone stay tuned quot flash quot giveaway,1
changed mind need ipad infektd need wider screen detect zombie sxsw,1
nieuwe regel quot google tweet quot new quot think speak. quot mark belinsky 911tweets panel sxsw,1
apple genius pun intended check sxsw link,1
genius rt mention may actually buy ipad 2 tomorrow apple temporary store downtown austin sxsw,1
well forget nfl lockout right gon na focus getting shinmy new ipad 40min sxsw apple make happy nfl,1
